,constellation,signal_path,satellite_coverage_area_km,path_loss,losses,antenna_gain,eirp_dB,noise,received_power_dB,cnr,spectral_efficiency,channel_capacity,agg_capacity,capacity_per_single_satellite,capacity_per_area_mbps/sqkm,total_cost_ownership,cost_per_capacity,aluminium_oxide_emissions_t,sulphur_oxide_emissions_t,carbon_oxide_emissions_t,cfc_gases_emissions_t,particulate_matter_emissions_t,photochemical_oxidation_emissions_t,total_emissions_t
1250,Kuiper,634.2310415251127,157601.97775030902,173.45441520983917,15.348993385934277,46.024159190269444,76.02415919026944,-89.99782907027767,-83.52298220748506,6.474846862792617,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1114694710.7571588,457237494.8865797,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1251,Starlink,566.0430310011241,115254.2372881356,170.11366432628677,3.2972285325671025,41.66746124853084,71.66746124853084,-89.99782907027767,-70.28074786453888,19.717081205738793,5.768987,2884.4935,46151.896,46151.896,0.4004355682352941,977966683.681859,93766517.74592806,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1252,OneWeb,1268.3248225373966,708333.3333333334,177.12128521329458,11.41851680436852,37.32692731671854,67.32692731671854,-89.99782907027767,-94.7826570789291,-4.784828008651431,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1588864332.8409877,173624131.88800815,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1253,Kuiper,640.7988784199912,157601.97775030902,173.54390018592085,21.16454815904918,44.598513094560474,74.59851309456047,-89.99782907027767,-96.85734939828708,-6.85952032800941,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1118537779.0913067,549351032.3115054,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1254,Starlink,568.204753039276,115254.2372881356,170.14677261555295,7.949153438963118,33.684745279906494,63.684745279906494,-89.99782907027767,-81.77527618860401,8.222552881673664,2.370043,1185.0215,18960.344,18960.344,0.16450886705882353,1004557872.6049953,234445566.2975895,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1255,OneWeb,1260.3198841361573,708333.3333333334,177.06629113391762,16.98531685505578,41.10072230536345,71.10072230536345,-89.99782907027767,-91.69252448504554,-1.694695414767864,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1544008891.951128,168722525.86414433,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1256,Kuiper,644.2925865322383,157601.97775030902,173.5911280116894,17.189432886033252,41.93173457010589,71.93173457010589,-89.99782907027767,-87.79385559213188,2.203973478145798,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1147521396.7314088,563585849.0234158,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1257,Starlink,576.3794478950743,115254.2372881356,170.27084510342317,8.452640604525286,34.4412153920104,64.4412153920104,-89.99782907027767,-98.04567386931664,-8.04784479903897,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,873071328.0909861,293172871.2049196,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1258,OneWeb,1265.952328527922,708333.3333333334,177.10502240845244,13.276988421522379,37.54530206694356,67.54530206694356,-89.99782907027767,-91.58635883111799,-1.5885297608403164,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1575063979.7248206,172116089.77263248,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1259,Kuiper,642.2401728791293,157601.97775030902,173.5634146813984,10.628379537223344,41.72116276355781,71.7211627635578,-89.99782907027767,-78.74353783119254,11.254291239085134,2.856231,714.05775,11424.924,11424.924,0.07249226287058824,1255121867.0032778,355501214.85469896,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1260,Starlink,566.4258307672956,115254.2372881356,170.1195363758338,8.511906514464114,24.542241326906936,54.54224132690693,-89.99782907027767,-92.5388726092665,-2.5410435389888306,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,990007699.9386868,332439504.73168653,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1261,OneWeb,1269.0325940362382,708333.3333333334,177.1261309044371,17.476911061724536,39.52288972872645,69.52288972872645,-89.99782907027767,-95.05191380114843,-5.0540847308707555,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1510522329.0026767,165063261.00328484,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1262,Kuiper,631.5648493435717,157601.97775030902,173.41782434166672,14.683887516618281,43.75380817398775,73.75380817398775,-89.99782907027767,-80.9979631843127,8.99986588596498,2.524739,631.18475,10098.956,10098.956,0.0640788659137255,1102306578.719184,353211172.3959664,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1263,Starlink,567.6093979129491,115254.2372881356,170.13766691914685,8.686785370243063,38.72424727577626,68.72424727577626,-89.99782907027767,-75.83763120218453,14.16019786809315,3.841226,1920.613,30729.808,30729.807999999997,0.26662627529411764,937658073.9669982,135019944.7163473,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1264,OneWeb,1277.115284362181,708333.3333333334,177.18127742014826,18.039127628651194,36.53968783741453,66.53968783741453,-89.99782907027767,-96.02913344694073,-6.0313043766630585,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1470923496.0190694,160736074.05695596,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1265,Kuiper,641.8685149348149,157601.97775030902,173.5583867892704,16.57112752812728,43.97461153240311,73.97461153240312,-89.99782907027767,-92.09713112649459,-2.0993020562169136,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1069912118.0647157,525469356.089994,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1266,Starlink,575.0299880751639,115254.2372881356,170.25048524866423,9.043140542036806,39.240523570649884,69.24052357064988,-89.99782907027767,-81.42185675964613,8.575972310631542,2.524739,1262.3695,20197.912,20197.912,0.17524658941176469,949049938.5930209,207919807.66497636,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1267,OneWeb,1268.617127311592,708333.3333333334,177.1232867780524,16.51577334641182,38.54752180392022,68.54752180392022,-89.99782907027767,-100.83289187047177,-10.835062800194095,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1497656355.9758122,163657323.8496138,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1268,Kuiper,639.1434472651578,157601.97775030902,173.52143214189414,12.707961387950345,41.77211833273457,71.77211833273458,-89.99782907027767,-82.9667394652808,7.031089604996879,2.10485,526.2125,8419.4,8419.4,0.05342191843137255,1094546964.321929,420689595.04783744,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1269,Starlink,577.7214618401871,115254.2372881356,170.29104539983962,11.584398997618338,25.709360126539856,55.709360126539856,-89.99782907027767,-103.65692522869526,-13.659096158417583,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1068142053.8877804,358676619.78743374,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1270,OneWeb,1270.505496833134,708333.3333333334,177.13620633713919,15.177816361590233,41.94030912956226,71.94030912956225,-89.99782907027767,-92.37445534890273,-2.3766262786250536,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1491485643.7854767,162983015.46152,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1271,Kuiper,645.3155868576624,157601.97775030902,173.60490842954835,15.1078808194481,39.812697029760535,69.81269702976053,-89.99782907027767,-89.8905539352435,0.10727513503417185,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1211535157.2828517,595025131.7176895,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1272,Starlink,577.4028242076362,115254.2372881356,170.2862534455508,8.317581185231623,35.830771177203204,65.8307711772032,-89.99782907027767,-86.39842339240212,3.599405677875552,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,933125147.9482677,313338635.7053745,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1273,OneWeb,1270.5891945587664,708333.3333333334,177.13677852307666,8.934132047513623,37.32885383716021,67.32885383716021,-89.99782907027767,-92.41169403435177,-2.4138649640740937,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1492675029.1025505,163112986.27708232,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1274,Kuiper,641.009423598995,157601.97775030902,173.54675361145047,17.139244325976605,38.70104005454375,68.70104005454375,-89.99782907027767,-85.77540412197628,4.222424948301395,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1194073127.8215609,586448949.4106357,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1275,Starlink,568.5900070318365,115254.2372881356,170.15265982378884,8.278872117365852,38.087225625408706,68.0872256254087,-89.99782907027767,-74.18628370312483,15.811545367152846,4.338659,2169.3295,34709.272,34709.272,0.3011539776470588,966798305.770036,123254745.96621934,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1276,OneWeb,1262.2832724018006,708333.3333333334,177.0798119107502,16.83366469559299,38.91732352064217,68.91732352064217,-89.99782907027767,-97.87692761008705,-7.879098539809377,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1475379028.8136594,161222955.15660027,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1277,Kuiper,632.3230851501118,157601.97775030902,173.42824607786724,16.10592975971949,43.57134548719478,73.57134548719478,-89.99782907027767,-76.53549893043314,13.46233013984454,3.620536,905.134,14482.144,14482.144,0.09189062349803923,1231599558.367562,275197938.294042,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1278,Starlink,578.3180200255771,115254.2372881356,170.30000986711246,9.932688002583179,38.0785619193843,68.0785619193843,-89.99782907027767,-82.4210864858261,7.57674258445158,2.193247,1096.6235,17545.976,17545.976,0.15223714470588234,1026651053.6928954,258915828.48346895,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1279,OneWeb,1267.2984176110751,708333.3333333334,177.1142532217458,13.693382916750933,32.10151677318825,62.10151677318825,-89.99782907027767,-107.29591906395548,-17.298089993677806,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1426641464.1528025,155897127.65851152,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1280,Kuiper,630.3245594560503,157601.97775030902,173.40074990627392,17.98601560513042,42.680645414281315,72.68064541428132,-89.99782907027767,-91.66963469700036,-1.671805626722687,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1237723707.6665406,607887198.1198714,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1281,Starlink,571.8290185387651,115254.2372881356,170.2019991833489,10.0879814610374,33.185283479160475,63.185283479160475,-89.99782907027767,-80.22438510791784,9.773443962359835,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,976797452.9992778,196774738.99155036,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1282,OneWeb,1266.4956224944563,708333.3333333334,177.1087492306208,15.159925373618231,37.417020853508184,67.41702085350818,-89.99782907027767,-89.7337207546868,0.26410831559087455,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1544813121.1708198,168810408.50913912,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1283,Kuiper,636.946712160356,157601.97775030902,173.49152733084867,12.174701180326561,38.3099719426299,68.3099719426299,-89.99782907027767,-90.31331211122374,-0.31548304094606294,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1202708120.7998228,590689881.0941991,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1284,Starlink,564.6849010771767,115254.2372881356,170.09279887857363,11.433150680774435,39.175942920045614,69.17594292004561,-89.99782907027767,-84.82317914768312,5.174649922594554,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1003584719.0790294,336998598.0791703,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1285,OneWeb,1264.6786660918287,708333.3333333334,177.0962792197783,18.742217989214176,37.43804191999113,67.43804191999112,-89.99782907027767,-100.73250244576525,-10.734673375487574,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1594565399.4057004,174247119.46012142,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1286,Kuiper,638.3880924552503,157601.97775030902,173.5111608819738,9.855223222546945,41.77819773053332,71.77819773053332,-89.99782907027767,-83.38373360839562,6.614095461882059,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1205309956.2391105,494407033.27485895,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1287,Starlink,580.9532689921313,115254.2372881356,170.3394993658593,14.411085182263957,36.95592195088027,66.95592195088027,-89.99782907027767,-81.33581941139505,8.662009658882624,2.524739,1262.3695,20197.912,20197.912,0.17524658941176469,1011478846.3536747,221596860.85942993,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1288,OneWeb,1263.1743197206983,708333.3333333334,177.0859411279087,16.430220643005974,36.87078486575495,66.87078486575496,-89.99782907027767,-91.85869256867471,-1.8608634983970376,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1391797078.047916,152089485.833099,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1289,Kuiper,636.3015560178565,157601.97775030902,173.48272503248495,21.003389699635918,41.46365278842321,71.46365278842322,-89.99782907027767,-92.69750870197991,-2.6996796317022387,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1112001537.953368,546140867.3231752,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1290,Starlink,566.1122978601237,115254.2372881356,170.11472715634295,11.9287160996518,36.49647557543982,66.49647557543982,-89.99782907027767,-84.71265229228052,5.285176777997151,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1066428831.5915565,358101328.53294426,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1291,OneWeb,1268.455822319711,708333.3333333334,177.1221822947815,18.09948072949153,36.864192916422056,66.86419291642206,-89.99782907027767,-103.95035662096653,-13.952527550688856,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1590346009.6608675,173786043.03817552,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1292,Kuiper,640.1750014332425,157601.97775030902,173.53543954962146,15.58825703023614,38.98923477221168,68.98923477221169,-89.99782907027767,-83.23945855706619,6.758370513211489,1.972253,493.06325,7889.012,7889.012,0.05005655457254902,1206787328.073802,495013037.58275735,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1293,Starlink,563.2180742624943,115254.2372881356,170.07020703652876,11.774576400529725,38.95492210959772,68.95492210959772,-89.99782907027767,-83.54769307316288,6.450135997114799,1.972253,986.1265,15778.024,15778.024,0.1368975611764706,1079111196.247289,302640371.4048257,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1294,OneWeb,1268.1745949286362,708333.3333333334,177.12025634611956,4.65932346800926,26.9262269408417,56.9262269408417,-89.99782907027767,-104.58295392345752,-14.585124853179849,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1444401866.4751496,157837906.59819958,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
1295,Kuiper,637.9294537316174,157601.97775030902,173.50491841421638,17.227791215240792,35.40534472612614,65.40534472612615,-89.99782907027767,-88.24073649493974,1.7570925753379356,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1164148582.0744452,571752011.6719875,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
1296,Starlink,576.021425649548,115254.2372881356,170.26544812406854,9.488128674358768,38.8783390966774,68.8783390966774,-89.99782907027767,-75.88230377780407,14.115525292473606,3.841226,1920.613,30729.808,30729.807999999997,0.26662627529411764,1064172061.1013935,153237578.6524168,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
1297,OneWeb,1267.3222791016428,708333.3333333334,177.1144167637475,17.69920564803804,30.938435427730298,60.9384354277303,-89.99782907027767,-105.21711387597739,-15.219284805699715,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1550335168.5333645,169413833.64730176,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
