,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
122,Kuiper,11.15516979114103,173.41026470431922,42.087333009645754,10.625169791141031,641.4451277013894,157407.40740740742,72.08733300964576,-89.99782907027767,-73.64833930419424,16.349489766083437,4.603122,1150.7805,18412.488,18412.488
123,Starlink,14.858004365717246,170.2630663021065,36.31245983400116,14.328004365717247,572.5361290325869,101190.47619047618,66.31245983400116,-89.99782907027767,-80.47023955120973,9.527589519067945,2.635236,1317.618,21081.888,21081.888
124,OneWeb,12.152376136065284,177.20622599876856,36.58534326076153,11.622376136065284,1271.645915077516,708333.3333333334,66.58534326076153,-89.99782907027767,-75.43197312175833,14.565855948519342,3.841226,960.3065,15364.904,15364.903999999999
125,Kuiper,16.081034611633772,173.63872369195224,45.33856032831949,15.551034611633773,641.4451277013894,157407.40740740742,75.33856032831949,-89.99782907027767,-82.36252498311585,7.635304087161828,2.193247,548.31175,8772.988,8772.988
126,Starlink,15.088063467879653,170.10320917306257,38.52532477561282,14.558063467879654,572.5361290325869,101190.47619047618,68.52532477561283,-89.99782907027767,-76.54692594271593,13.450903127561745,3.620536,1810.268,28964.288,28964.288
127,OneWeb,17.670863414549974,177.1686162356806,38.9140192199246,17.140863414549973,1271.645915077516,708333.3333333334,68.9140192199246,-89.99782907027767,-83.40043745144945,6.597391618828226,1.972253,493.06325,7889.012,7889.012
128,Kuiper,12.550788609426498,173.5119940807392,43.92287112352364,12.020788609426498,641.4451277013894,157407.40740740742,73.92287112352363,-89.99782907027767,-75.42195838343122,14.575870686846457,3.841226,960.3065,15364.904,15364.903999999999
129,Starlink,11.368887590450809,170.20036709141363,38.37424187792032,10.83888759045081,572.5361290325869,101190.47619047618,68.37424187792033,-89.99782907027767,-82.8754177447878,7.122411325489878,2.10485,1052.425,16838.8,16838.8
130,OneWeb,15.099072034796938,177.07815117940225,37.97439889646079,14.569072034796939,1271.645915077516,708333.3333333334,67.9743988964608,-89.99782907027767,-92.11841656358774,-2.120587493310069,1.647211,411.80275,6588.844,6588.844
131,Kuiper,12.10860180366525,173.45964037510572,42.03474882227073,11.57860180366525,641.4451277013894,157407.40740740742,72.03474882227073,-89.99782907027767,-78.28936041597959,11.708468654298088,2.856231,714.05775,11424.924,11424.924
132,Starlink,15.583835720268766,170.17718211805146,39.50381970592938,15.053835720268767,572.5361290325869,101190.47619047618,69.50381970592937,-89.99782907027767,-73.93160959466022,16.06621947561746,4.603122,2301.561,36824.976,36824.976
133,OneWeb,16.116932862249797,177.12351823065018,38.20820770781238,15.586932862249798,1271.645915077516,708333.3333333334,68.20820770781238,-89.99782907027767,-86.70572158545414,3.292107484823532,1.647211,411.80275,6588.844,6588.844
134,Kuiper,12.036516207644322,173.68191176926916,42.104431421427925,11.506516207644323,641.4451277013894,157407.40740740742,72.10443142142793,-89.99782907027767,-78.9845760522776,11.013253018000071,2.856231,714.05775,11424.924,11424.924
135,Starlink,10.672270284505695,170.25701932298944,37.599199395274596,10.142270284505695,572.5361290325869,101190.47619047618,67.5991993952746,-89.99782907027767,-82.13882083725353,7.8590082330241415,2.370043,1185.0215,18960.344,18960.344
136,OneWeb,15.811998621557079,177.07622697044306,37.34146835945212,15.28199862155708,1271.645915077516,708333.3333333334,67.34146835945212,-89.99782907027767,-90.0053748018512,-0.007545731573529224,1.647211,411.80275,6588.844,6588.844
137,Kuiper,9.598545777970736,173.46166570078844,41.50222180660534,9.068545777970737,641.4451277013894,157407.40740740742,71.50222180660535,-89.99782907027767,-77.69791298774918,12.299916082528497,3.510192,877.548,14040.768,14040.768
138,Starlink,8.994098766219986,170.28292830453353,38.44380571742888,8.464098766219987,572.5361290325869,101190.47619047618,68.44380571742889,-89.99782907027767,-70.25911242761951,19.73871664265816,5.768987,2884.4935,46151.896,46151.896
139,OneWeb,15.078099351710959,177.09526421146336,39.96127479240507,14.54809935171096,1271.645915077516,708333.3333333334,69.96127479240508,-89.99782907027767,-85.87437715374165,4.123451916536027,1.647211,411.80275,6588.844,6588.844
140,Kuiper,13.151242902072926,173.54989288733265,43.09799640558927,12.621242902072927,641.4451277013894,157407.40740740742,73.09799640558927,-89.99782907027767,-84.49140827587874,5.5064207943989345,1.647211,411.80275,6588.844,6588.844
141,Starlink,11.749983093404817,170.12267119574716,38.43612478076005,11.219983093404817,572.5361290325869,101190.47619047618,68.43612478076005,-89.99782907027767,-71.90965632025971,18.08817275001796,4.936639,2468.3195,39493.112,39493.112
142,OneWeb,11.053363266366253,177.1253809800616,37.31892414714415,10.523363266366253,1271.645915077516,708333.3333333334,67.31892414714414,-89.99782907027767,-79.12213516490574,10.875693905371932,2.856231,714.05775,11424.924,11424.924
143,Kuiper,14.087632118907965,173.60505774723694,43.68558135863236,13.557632118907966,641.4451277013894,157407.40740740742,73.68558135863236,-89.99782907027767,-72.39041982217167,17.60740924810601,4.735354,1183.8385,18941.416,18941.416
144,Starlink,16.927491657215533,170.09136846875415,38.09340734638536,16.397491657215532,572.5361290325869,101190.47619047618,68.09340734638536,-89.99782907027767,-78.63614806589368,11.361681004383996,2.856231,1428.1155,22849.848,22849.848
145,OneWeb,4.177060254846613,177.1683140059688,37.557135495466625,3.647060254846613,1271.645915077516,708333.3333333334,67.55713549546662,-89.99782907027767,-78.20426468397463,11.793564386303046,2.856231,714.05775,11424.924,11424.924
146,Kuiper,12.983652020446788,173.58415633236797,43.95703111094622,12.453652020446789,641.4451277013894,157407.40740740742,73.95703111094622,-89.99782907027767,-69.61922143593475,20.378607634342927,5.768987,1442.24675,23075.948,23075.948
147,Starlink,11.290246577348283,170.22100180001792,37.74642056707314,10.760246577348283,572.5361290325869,101190.47619047618,67.74642056707313,-89.99782907027767,-68.71671100239126,21.28111806788641,5.768987,2884.4935,46151.896,46151.896
148,OneWeb,10.285657133621187,177.13359616678224,38.94169271497087,9.755657133621188,1271.645915077516,708333.3333333334,68.94169271497087,-89.99782907027767,-74.76403885269605,15.233790217581628,4.206428,1051.607,16825.712,16825.712
149,Kuiper,14.573818206644223,173.45968828424606,44.086967997800514,14.043818206644223,641.4451277013894,157407.40740740742,74.08696799780051,-89.99782907027767,-72.45799661182873,17.53983245844894,4.735354,1183.8385,18941.416,18941.416
150,Starlink,11.938998889152932,170.20103420843765,38.30154117206398,11.408998889152933,572.5361290325869,101190.47619047618,68.30154117206398,-89.99782907027767,-68.16740738384003,21.830421686437646,5.768987,2884.4935,46151.896,46151.896
151,OneWeb,13.892307878059068,177.19264066659372,39.00525924076434,13.362307878059068,1271.645915077516,708333.3333333334,69.00525924076433,-89.99782907027767,-89.97671516203899,0.021113908238689305,1.647211,411.80275,6588.844,6588.844
152,Kuiper,14.572439733947482,173.5165842358581,41.49226678778326,14.042439733947482,641.4451277013894,157407.40740740742,71.49226678778325,-89.99782907027767,-80.40915756981727,9.588671500460407,2.635236,658.809,10540.944,10540.944
153,Starlink,13.261706656353919,170.1296552682866,35.220060666151944,12.73170665635392,572.5361290325869,101190.47619047618,65.22006066615194,-89.99782907027767,-82.17808164932401,7.819747420953661,2.370043,1185.0215,18960.344,18960.344
154,OneWeb,12.232624046821147,177.18034198682767,40.13637142694401,11.702624046821148,1271.645915077516,708333.3333333334,70.13637142694401,-89.99782907027767,-80.37691873846768,9.620910331809995,2.635236,658.809,10540.944,10540.944
155,Kuiper,9.24097029814561,173.54953036608717,43.235606544091084,8.710970298145611,641.4451277013894,157407.40740740742,73.23560654409108,-89.99782907027767,-69.57925738787017,20.418571682407503,5.768987,1442.24675,23075.948,23075.948
156,Starlink,18.62263588202506,170.15017028713606,38.43104091112641,18.09263588202506,572.5361290325869,101190.47619047618,68.43104091112642,-89.99782907027767,-77.727511756083,12.27031731419467,3.510192,1755.096,28081.536,28081.536
157,OneWeb,11.089515424536414,177.10772695324528,35.424899046566104,10.559515424536414,1271.645915077516,708333.3333333334,65.42489904656611,-89.99782907027767,-81.92058358295193,8.07724548732574,2.370043,592.51075,9480.172,9480.172
158,Kuiper,13.663640734013557,173.6153552399087,42.56544787133392,13.133640734013557,641.4451277013894,157407.40740740742,72.56544787133393,-89.99782907027767,-76.49844040649343,13.499388663784245,3.620536,905.134,14482.144,14482.144
159,Starlink,16.31319245867449,170.19976581242412,37.10127084280241,15.78319245867449,572.5361290325869,101190.47619047618,67.1012708428024,-89.99782907027767,-81.94720815726686,8.050620913010818,2.370043,1185.0215,18960.344,18960.344
160,OneWeb,15.730559336867634,177.09785776527855,35.356572318159365,15.200559336867634,1271.645915077516,708333.3333333334,65.35657231815937,-89.99782907027767,-95.20078416564999,-5.202955095372317,1.647211,411.80275,6588.844,6588.844
161,Kuiper,12.282795867323165,173.3961429154679,42.61452446380031,11.752795867323165,641.4451277013894,157407.40740740742,72.61452446380031,-89.99782907027767,-83.75047601754477,6.247353052732905,1.972253,493.06325,7889.012,7889.012
162,Starlink,14.33433808001161,170.05867932771656,39.335982087439945,13.804338080011611,572.5361290325869,101190.47619047618,69.33598208743994,-89.99782907027767,-77.46068421196107,12.537144858316609,3.510192,1755.096,28081.536,28081.536
163,OneWeb,8.392506913006642,177.15366516869267,39.12117798836277,7.8625069130066425,1271.645915077516,708333.3333333334,69.12117798836277,-89.99782907027767,-80.70967567550412,9.288153394773559,2.635236,658.809,10540.944,10540.944
164,Kuiper,12.212968290099708,173.53861997487382,42.13530400311961,11.682968290099708,641.4451277013894,157407.40740740742,72.13530400311961,-89.99782907027767,-75.25167826835705,14.74615080192062,3.841226,960.3065,15364.904,15364.903999999999
165,Starlink,18.0493504147421,170.20985997974253,37.78543323068486,17.5193504147421,572.5361290325869,101190.47619047618,67.78543323068486,-89.99782907027767,-85.9940404697399,4.003788600537774,1.647211,823.6055,13177.688,13177.688
166,OneWeb,10.6954014986248,177.15096860226095,40.970966650068554,10.165401498624801,1271.645915077516,708333.3333333334,70.97096665006856,-89.99782907027767,-84.76899766885613,5.2288314014215445,1.647211,411.80275,6588.844,6588.844
167,Kuiper,12.449577481031314,173.55189695732366,42.97648702413678,11.919577481031315,641.4451277013894,157407.40740740742,72.97648702413679,-89.99782907027767,-66.18773279046627,23.810096279811404,5.768987,1442.24675,23075.948,23075.948
168,Starlink,18.189343002272818,170.2540509675426,37.42673179032967,17.659343002272816,572.5361290325869,101190.47619047618,67.42673179032967,-89.99782907027767,-73.25377246373321,16.74405660654446,4.735354,2367.677,37882.832,37882.832
169,OneWeb,11.722908748283006,177.16408459631444,38.95171349560554,11.192908748283006,1271.645915077516,708333.3333333334,68.95171349560553,-89.99782907027767,-77.35399019769783,12.643838872579849,3.510192,877.548,14040.768,14040.768
170,Kuiper,15.234351743533674,173.43117338698983,42.72539153302154,14.704351743533675,641.4451277013894,157407.40740740742,72.72539153302154,-89.99782907027767,-85.29149664993535,4.706332420342321,1.647211,411.80275,6588.844,6588.844
171,Starlink,9.505346980565644,170.26034405985297,39.60971544528686,8.975346980565645,572.5361290325869,101190.47619047618,69.60971544528687,-89.99782907027767,-71.94288932451796,18.05493974575971,4.936639,2468.3195,39493.112,39493.112
172,OneWeb,19.04394032216534,177.14066037421696,37.50101018694391,18.51394032216534,1271.645915077516,708333.3333333334,67.50101018694392,-89.99782907027767,-95.85737039408795,-5.8595413238102765,1.647211,411.80275,6588.844,6588.844
173,Kuiper,12.650788702248757,173.6655700374397,43.38486125251636,12.120788702248758,641.4451277013894,157407.40740740742,73.38486125251636,-89.99782907027767,-65.7423955321807,24.25543353809698,5.768987,1442.24675,23075.948,23075.948
174,Starlink,7.341803423730162,170.14336274794556,35.86201736734656,6.8118034237301615,572.5361290325869,101190.47619047618,65.86201736734657,-89.99782907027767,-78.916755536247,11.08107353403068,2.856231,1428.1155,22849.848,22849.848
175,OneWeb,13.04347997907045,177.09924651567835,38.066395432709164,12.51347997907045,1271.645915077516,708333.3333333334,68.06639543270916,-89.99782907027767,-84.5450858148606,5.452743255417076,1.647211,411.80275,6588.844,6588.844
176,Kuiper,12.02495565462722,173.60967458786155,44.60550080820768,11.494955654627221,641.4451277013894,157407.40740740742,74.60550080820768,-89.99782907027767,-81.42014734209037,8.5776817281873,2.524739,631.18475,10098.956,10098.956
177,Starlink,12.57785493293154,170.26756373085334,34.55519644183543,12.047854932931541,572.5361290325869,101190.47619047618,64.55519644183542,-89.99782907027767,-81.06248021179033,8.935348858487345,2.524739,1262.3695,20197.912,20197.912
178,OneWeb,16.173050457215073,177.1488011686455,38.34017528550322,15.643050457215072,1271.645915077516,708333.3333333334,68.34017528550322,-89.99782907027767,-88.91314962285578,1.084679447421891,1.647211,411.80275,6588.844,6588.844
179,Kuiper,8.361727423698715,173.5619813757599,44.10225809377995,7.831727423698716,641.4451277013894,157407.40740740742,74.10225809377995,-89.99782907027767,-71.2973763752866,18.70045269499107,5.417338,1354.3345,21669.352,21669.352
180,Starlink,16.05330984011359,170.16855087467962,37.32820536480855,15.52330984011359,572.5361290325869,101190.47619047618,67.32820536480855,-89.99782907027767,-80.83119067863817,9.166638391639509,2.524739,1262.3695,20197.912,20197.912
181,OneWeb,15.584421219876123,177.1697606542657,35.356719259809985,15.054421219876124,1271.645915077516,708333.3333333334,65.35671925980998,-89.99782907027767,-89.37174658985698,0.6260824804206919,1.647211,411.80275,6588.844,6588.844
182,Kuiper,11.17424431876448,173.45865995923796,41.09573499380037,10.64424431876448,641.4451277013894,157407.40740740742,71.09573499380036,-89.99782907027767,-76.29938229430505,13.698446775972627,3.620536,905.134,14482.144,14482.144
183,Starlink,12.691587204206597,170.32330070058572,37.868183915372995,12.161587204206597,572.5361290325869,101190.47619047618,67.868183915373,-89.99782907027767,-76.82323202776787,13.174597042509802,3.620536,1810.268,28964.288,28964.288
184,OneWeb,12.629024526520894,177.1310505411995,36.888282734923095,12.099024526520894,1271.645915077516,708333.3333333334,66.8882827349231,-89.99782907027767,-76.1520945982836,13.845734471994078,3.620536,905.134,14482.144,14482.144
185,Kuiper,6.587302163085871,173.55787698107315,43.55869305230985,6.057302163085871,641.4451277013894,157407.40740740742,73.55869305230985,-89.99782907027767,-59.569499180048204,30.42832989022947,5.768987,1442.24675,23075.948,23075.948
186,Starlink,11.40775306972965,170.13481928152072,37.89434201130847,10.87775306972965,572.5361290325869,101190.47619047618,67.89434201130847,-89.99782907027767,-73.77737021305352,16.22045885722416,4.603122,2301.561,36824.976,36824.976
187,OneWeb,9.656715809892058,177.1431828012278,38.075294778625334,9.126715809892058,1271.645915077516,708333.3333333334,68.07529477862533,-89.99782907027767,-85.04177597594997,4.9560530943277,1.647211,411.80275,6588.844,6588.844
188,Kuiper,11.113330982757331,173.62194785392367,44.573945858526535,10.583330982757332,641.4451277013894,157407.40740740742,74.57394585852654,-89.99782907027767,-72.1852144766193,17.81261459365838,4.936639,1234.15975,19746.556,19746.556
189,Starlink,14.192285765411032,170.34525211053386,37.84439558646206,13.662285765411033,572.5361290325869,101190.47619047618,67.84439558646207,-89.99782907027767,-79.92042273168077,10.077406338596901,2.745734,1372.867,21965.872,21965.872
190,OneWeb,11.630327882064872,177.1581016340566,41.001472166423945,11.100327882064873,1271.645915077516,708333.3333333334,71.00147216642395,-89.99782907027767,-82.48526046237959,7.512568607898089,2.193247,548.31175,8772.988,8772.988
